Easting,Northing,n
534625.0009,244174.9999,1
534625.0009,255874.9999,1
534625.0009,303874.9999,1
534675.0009,243874.9999,1
534675.0009,255824.9999,1
534675.0009,287274.9999,1
534725.0009,255824.9999,1
534725.0009,266424.9999,1
534775.0009,243624.9999,1
534775.0009,266374.9999,1
534775.0009,287974.9999,1
534825.0009,243274.9999,1
534825.0009,267524.9999,1
534825.0009,273024.9999,1
534825.0009,277774.9999,1
534825.0009,277824.9999,1
534825.0009,299724.9999,1
534875.0009,249924.9999,1
534875.0009,266324.9999,1
534875.0009,273024.9999,1
534925.0009,243074.9999,1
534925.0009,290924.9999,1
534975.0009,255724.9999,1
535025.0009,242624.9999,1
535025.0009,259874.9999,1
535025.0009,267574.9999,1
535025.0009,290974.9999,1
535075.0009,271874.9999,1
535125.0009,266174.9999,1
535125.0009,283224.9999,1
535125.0009,303774.9999,1
535175.0009,244724.9999,1
535175.0009,288024.9999,1
535225.0009,246674.9999,1
535225.0009,250174.9999,1
535225.0009,258724.9999,1
535225.0009,283324.9999,1
535275.0009,246674.9999,1
535275.0009,266024.9999,1
535325.0009,250274.9999,1
535325.0009,259824.9999,1
535325.0009,266024.9999,1
535325.0009,283474.9999,1
535325.0009,299874.9999,1
535375.0009,250274.9999,1
535375.0009,265974.9999,1
535375.0009,283574.9999,1
535425.0009,265974.9999,1
535525.0009,250424.9999,1
535525.0009,265824.9999,1
535525.0009,303724.9999,1
535575.0009,265874.9999,1
535625.0009,246424.9999,1
535625.0009,265824.9999,1
535625.0009,291224.9999,1
535625.0009,303724.9999,1
535675.0009,255724.9999,1
535675.0009,265724.9999,1
535675.0009,265824.9999,1
535675.0009,284074.9999,1
535725.0009,255724.9999,1
535725.0009,265574.9999,1
535725.0009,265724.9999,1
535725.0009,291174.9999,1
535775.0009,265674.9999,1
535825.0009,250624.9999,1
535825.0009,277924.9999,1
535875.0009,256024.9999,1
535875.0009,265674.9999,1
535925.0009,250724.9999,1
535925.0009,259674.9999,1
535925.0009,273574.9999,1
535925.0009,303674.9999,1
535975.0009,250724.9999,1
535975.0009,256174.9999,1
535975.0009,265524.9999,1
536025.0009,265524.9999,1
536025.0009,275074.9999,1
536025.0009,277974.9999,1
536075.0009,259724.9999,1
536075.0009,266824.9999,1
536125.0009,259874.9999,1
536125.0009,265424.9999,1
536125.0009,265474.9999,1
536125.0009,266824.9999,1
536125.0009,268324.9999,1
536125.0009,268974.9999,1
536175.0009,250424.9999,1
536175.0009,273624.9999,1
536175.0009,277924.9999,1
536175.0009,293724.9999,1
536225.0009,254124.9999,1
536225.0009,265424.9999,1
536275.0009,268574.9999,1
536325.0009,259774.9999,1
536325.0009,265324.9999,1
536325.0009,268124.9999,1
536375.0009,242374.9999,1
536375.0009,253374.9999,1
536375.0009,256774.9999,1
536375.0009,277774.9999,1
536375.0009,277824.9999,1
536375.0009,291074.9999,1
536425.0009,259924.9999,1
536475.0009,256974.9999,1
536475.0009,259924.9999,1
536475.0009,274274.9999,1
536475.0009,278224.9999,1
536525.0009,251174.9999,1
536525.0009,277724.9999,1
536525.0009,303574.9999,1
536575.0009,242774.9999,1
536575.0009,256074.9999,1
536575.0009,265174.9999,1
536575.0009,274324.9999,1
536575.0009,277724.9999,1
536625.0009,259724.9999,1
536625.0009,303524.9999,1
536675.0009,259824.9999,1
536725.0009,242974.9999,1
536725.0009,265724.9999,1
536725.0009,274374.9999,1
536775.0009,243074.9999,1
536775.0009,267724.9999,1
536825.0009,309324.9999,1
536825.0009,309374.9999,1
536925.0009,251424.9999,1
536925.0009,267524.9999,1
536925.0009,270224.9999,1
536925.0009,303474.9999,1
536975.0009,243324.9999,1
536975.0009,243374.9999,1
536975.0009,264874.9999,1
536975.0009,290924.9999,1
536975.0009,293924.9999,1
536975.0009,308524.9999,1
537025.0009,258274.9999,1
537025.0009,264874.9999,1
537025.0009,285574.9999,1
537075.0009,243574.9999,1
537075.0009,246224.9999,1
537075.0009,259824.9999,1
537125.0009,248524.9999,1
537125.0009,259424.9999,1
537125.0009,264774.9999,1
537125.0009,264824.9999,1
537125.0009,301024.9999,1
537175.0009,264774.9999,1
537275.0009,258524.9999,1
537275.0009,306874.9999,1
537325.0009,243824.9999,1
537325.0009,244224.9999,1
537325.0009,264674.9999,1
537325.0009,270774.9999,1
537325.0009,285474.9999,1
537375.0009,244324.9999,1
537375.0009,264624.9999,1
537375.0009,306574.9999,1
537425.0009,252074.9999,1
537425.0009,258724.9999,1
537425.0009,308574.9999,1
537475.0009,259624.9999,1
537475.0009,274424.9999,1
537475.0009,274474.9999,1
537475.0009,275874.9999,1
537475.0009,301074.9999,1
537475.0009,308574.9999,1
537475.0009,308624.9999,1
537525.0009,246524.9999,1
537525.0009,274474.9999,1
537525.0009,285474.9999,1
537525.0009,303374.9999,1
537575.0009,259224.9999,1
537575.0009,259324.9999,1
537575.0009,259374.9999,1
537575.0009,263524.9999,1
537575.0009,270224.9999,1
537625.0009,244774.9999,1
537625.0009,246024.9999,1
537625.0009,276124.9999,1
537625.0009,303374.9999,1
537625.0009,307124.9999,1
537675.0009,244874.9999,1
537675.0009,264424.9999,1
537675.0009,305874.9999,1
537725.0009,252574.9999,1
537725.0009,263374.9999,1
537725.0009,264374.9999,1
537725.0009,267374.9999,1
537725.0009,269774.9999,1
537775.0009,240924.9999,1
537775.0009,252524.9999,1
537775.0009,270674.9999,1
537775.0009,275924.9999,1
537775.0009,278674.9999,1
537825.0009,240924.9999,1
537825.0009,245074.9999,1
537825.0009,275874.9999,1
537825.0009,278724.9999,1
537875.0009,264274.9999,1
537875.0009,308724.9999,1
537925.0009,245274.9999,1
537925.0009,263674.9999,1
537925.0009,263874.9999,1
537925.0009,264274.9999,1
537975.0009,245024.9999,1
537975.0009,264224.9999,1
537975.0009,280474.9999,1
537975.0009,280574.9999,1
537975.0009,301124.9999,1
537975.0009,303324.9999,1
537975.0009,307174.9999,1
538025.0009,240924.9999,1
538025.0009,240974.9999,1
538025.0009,263574.9999,1
538025.0009,264174.9999,1
538075.0009,244374.9999,1
538075.0009,262024.9999,1
538075.0009,279074.9999,1
538075.0009,279124.9999,1
538125.0009,279224.9999,1
538125.0009,279574.9999,1
538125.0009,290724.9999,1
538175.0009,264124.9999,1
538175.0009,285674.9999,1
538225.0009,244774.9999,1
538225.0009,250574.9999,1
538225.0009,263824.9999,1
538225.0009,264024.9999,1
538225.0009,268274.9999,1
538225.0009,268324.9999,1
538225.0009,285674.9999,1
538225.0009,288074.9999,1
538225.0009,288424.9999,1
538275.0009,250524.9999,1
538275.0009,255374.9999,1
538275.0009,263824.9999,1
538275.0009,268274.9999,1
538325.0009,244874.9999,1
538325.0009,245874.9999,1
538325.0009,255774.9999,1
538325.0009,263924.9999,1
538325.0009,263974.9999,1
538325.0009,264174.9999,1
538325.0009,288574.9999,1
538375.0009,241074.9999,1
538375.0009,244574.9999,1
538375.0009,253374.9999,1
538375.0009,263974.9999,1
538375.0009,274774.9999,1
538375.0009,275274.9999,1
538375.0009,282974.9999,1
538375.0009,287774.9999,1
538375.0009,287824.9999,1
538425.0009,244924.9999,1
538425.0009,245974.9999,1
538425.0009,263724.9999,1
538425.0009,263874.9999,1
538425.0009,264424.9999,1
538425.0009,287724.9999,1
538425.0009,287774.9999,1
538425.0009,295074.9999,1
538425.0009,303224.9999,1
538425.0009,307474.9999,1
538475.0009,256324.9999,1
538475.0009,289074.9999,1
538525.0009,244974.9999,1
538525.0009,249024.9999,1
538525.0009,256324.9999,1
538525.0009,259524.9999,1
538525.0009,263824.9999,1
538525.0009,264574.9999,1
538525.0009,275074.9999,1
538525.0009,303224.9999,1
538575.0009,244974.9999,1
538575.0009,264624.9999,1
538575.0009,285674.9999,1
538575.0009,290224.9999,1
538575.0009,290274.9999,1
538575.0009,303224.9999,1
538625.0009,264724.9999,1
538625.0009,274824.9999,1
538625.0009,285724.9999,1
538675.0009,244974.9999,1
538675.0009,252424.9999,1
538675.0009,263724.9999,1
538675.0009,264824.9999,1
538675.0009,308974.9999,1
538725.0009,244674.9999,1
538725.0009,253374.9999,1
538725.0009,290874.9999,1
538725.0009,294974.9999,1
538725.0009,296824.9999,1
538775.0009,244024.9999,1
538775.0009,263624.9999,1
538775.0009,265224.9999,1
538775.0009,270274.9999,1
538775.0009,274924.9999,1
538775.0009,284074.9999,1
538775.0009,285724.9999,1
538775.0009,285774.9999,1
538775.0009,301474.9999,1
538825.0009,256374.9999,1
538825.0009,263624.9999,1
538825.0009,287274.9999,1
538825.0009,290274.9999,1
538875.0009,241624.9999,1
538875.0009,256924.9999,1
538875.0009,257224.9999,1
538875.0009,257924.9999,1
538875.0009,258524.9999,1
538875.0009,265374.9999,1
538875.0009,274824.9999,1
538875.0009,284174.9999,1
538925.0009,263524.9999,1
538925.0009,287174.9999,1
538925.0009,287224.9999,1
538925.0009,304274.9999,1
538975.0009,241674.9999,1
538975.0009,247774.9999,1
538975.0009,259674.9999,1
538975.0009,285474.9999,1
538975.0009,285774.9999,1
538975.0009,287074.9999,1
539025.0009,259724.9999,1
539025.0009,263474.9999,1
539025.0009,267474.9999,1
539025.0009,275524.9999,1
539025.0009,287024.9999,1
539025.0009,287074.9999,1
539025.0009,287424.9999,1
539025.0009,303124.9999,1
539075.0009,246424.9999,1
539075.0009,259574.9999,1
539075.0009,262724.9999,1
539075.0009,284574.9999,1
539075.0009,285174.9999,1
539075.0009,303124.9999,1
539125.0009,241824.9999,1
539125.0009,259724.9999,1
539125.0009,262774.9999,1
539125.0009,265924.9999,1
539125.0009,284674.9999,1
539125.0009,285024.9999,1
539125.0009,287624.9999,1
539125.0009,290924.9999,1
539175.0009,262774.9999,1
539175.0009,274774.9999,1
539175.0009,286424.9999,1
539175.0009,287674.9999,1
539175.0009,287724.9999,1
539225.0009,245474.9999,1
539225.0009,265924.9999,1
539225.0009,270274.9999,1
539225.0009,285374.9999,1
539225.0009,285424.9999,1
539225.0009,285474.9999,1
539225.0009,285724.9999,1
539225.0009,286024.9999,1
539225.0009,286324.9999,1
539225.0009,286374.9999,1
539225.0009,286824.9999,1
539275.0009,245624.9999,1
539275.0009,247774.9999,1
539275.0009,266274.9999,1
539275.0009,285374.9999,1
539275.0009,285524.9999,1
539275.0009,286224.9999,1
539275.0009,286274.9999,1
539275.0009,287874.9999,1
539275.0009,287924.9999,1
539275.0009,296874.9999,1
539325.0009,259474.9999,1
539325.0009,286174.9999,1
539325.0009,290474.9999,1
539325.0009,296874.9999,1
539325.0009,303074.9999,1
539375.0009,243174.9999,1
539375.0009,245824.9999,1
539375.0009,263174.9999,1
539375.0009,266424.9999,1
539375.0009,274674.9999,1
539375.0009,274724.9999,1
539375.0009,303574.9999,1
539425.0009,259474.9999,1
539425.0009,259624.9999,1
539425.0009,259674.9999,1
539425.0009,260924.9999,1
539425.0009,263174.9999,1
539425.0009,274724.9999,1
539425.0009,285924.9999,1
539425.0009,299524.9999,1
539425.0009,299924.9999,1
539475.0009,246624.9999,1
539475.0009,259424.9999,1
539475.0009,274574.9999,1
539475.0009,288224.9999,1
539475.0009,288274.9999,1
539475.0009,300274.9999,1
539475.0009,300424.9999,1
539475.0009,300474.9999,1
539475.0009,301474.9999,1
539475.0009,303074.9999,1
539525.0009,242174.9999,1
539525.0009,246724.9999,1
539525.0009,263074.9999,1
539525.0009,290424.9999,1
539525.0009,303024.9999,1
539525.0009,303074.9999,1
539575.0009,246374.9999,1
539575.0009,246524.9999,1
539575.0009,259774.9999,1
539575.0009,263024.9999,1
539575.0009,266874.9999,1
539575.0009,301024.9999,1
539625.0009,260474.9999,1
539625.0009,260624.9999,1
539625.0009,263024.9999,1
539625.0009,263124.9999,1
539625.0009,267424.9999,1
539625.0009,298974.9999,1
539625.0009,299074.9999,1
539625.0009,301224.9999,1
539625.0009,301274.9999,1
539675.0009,263174.9999,1
539675.0009,275124.9999,1
539725.0009,263124.9999,1
539725.0009,270174.9999,1
539725.0009,298774.9999,1
539725.0009,298874.9999,1
539775.0009,262874.9999,1
539775.0009,262924.9999,1
539775.0009,266324.9999,1
539775.0009,275224.9999,1
539775.0009,298674.9999,1
539775.0009,302974.9999,1
539775.0009,303024.9999,1
539825.0009,259924.9999,1
539825.0009,259974.9999,1
539825.0009,262824.9999,1
539825.0009,263324.9999,1
539825.0009,290424.9999,1
539825.0009,290874.9999,1
539825.0009,302474.9999,1
539825.0009,302574.9999,1
539825.0009,302674.9999,1
539825.0009,302824.9999,1
539825.0009,309224.9999,1
539875.0009,259424.9999,1
539875.0009,268174.9999,1
539875.0009,285474.9999,1
539875.0009,288924.9999,1
539875.0009,290474.9999,1
539875.0009,294924.9999,1
539875.0009,303074.9999,1
539925.0009,242474.9999,1
539925.0009,259424.9999,1
539925.0009,260024.9999,1
539925.0009,266374.9999,1
539925.0009,290624.9999,1
539925.0009,303074.9999,1
539975.0009,247374.9999,1
539975.0009,247524.9999,1
539975.0009,259424.9999,1
539975.0009,268824.9999,1
539975.0009,268874.9999,1
539975.0009,303374.9999,1
540025.0009,259424.9999,1
540025.0009,289174.9999,1
540025.0009,298124.9999,1
540025.0009,298174.9999,1
540025.0009,306324.9999,1
540025.0009,314224.9999,1
540075.0009,269674.9999,1
540075.0009,297924.9999,1
540075.0009,298074.9999,1
540075.0009,298124.9999,1
540075.0009,306424.9999,1
540125.0009,262624.9999,1
540125.0009,289324.9999,1
540125.0009,290774.9999,1
540125.0009,297924.9999,1
540175.0009,262574.9999,1
540175.0009,285324.9999,1
540175.0009,297774.9999,1
540175.0009,303624.9999,1
540225.0009,240124.9999,1
540225.0009,285624.9999,1
540225.0009,297524.9999,1
540225.0009,297574.9999,1
540225.0009,303674.9999,1
540225.0009,308424.9999,1
540225.0009,308674.9999,1
540275.0009,252174.9999,1
540275.0009,259424.9999,1
540275.0009,262524.9999,1
540275.0009,270274.9999,1
540275.0009,285074.9999,1
540275.0009,285124.9999,1
540275.0009,285674.9999,1
540275.0009,297024.9999,1
540275.0009,308324.9999,1
540325.0009,240324.9999,1
540325.0009,248024.9999,1
540325.0009,269974.9999,1
540325.0009,270374.9999,1
540325.0009,270574.9999,1
540325.0009,273824.9999,1
540325.0009,286574.9999,1
540325.0009,290874.9999,1
540325.0009,296924.9999,1
540325.0009,303724.9999,1
540375.0009,242724.9999,1
540375.0009,247824.9999,1
540375.0009,252074.9999,1
540375.0009,273774.9999,1
540375.0009,286424.9999,1
540375.0009,296674.9999,1
540375.0009,296774.9999,1
540375.0009,297374.9999,1
540375.0009,297524.9999,1
540375.0009,298124.9999,1
540425.0009,275224.9999,1
540475.0009,241524.9999,1
540475.0009,242724.9999,1
540475.0009,259474.9999,1
540475.0009,263724.9999,1
540475.0009,270974.9999,1
540475.0009,275224.9999,1
540475.0009,275274.9999,1
540475.0009,286224.9999,1
540475.0009,297224.9999,1
540475.0009,304174.9999,1
540475.0009,305324.9999,1
540525.0009,248274.9999,1
540525.0009,249324.9999,1
540525.0009,260624.9999,1
540525.0009,270024.9999,1
540525.0009,271224.9999,1
540525.0009,290024.9999,1
540525.0009,295624.9999,1
540525.0009,296124.9999,1
540525.0009,296174.9999,1
540525.0009,296674.9999,1
540525.0009,298124.9999,1
540525.0009,304424.9999,1
540525.0009,306824.9999,1
540575.0009,254374.9999,1
540575.0009,254874.9999,1
540575.0009,258624.9999,1
540575.0009,259474.9999,1
540575.0009,276324.9999,1
540575.0009,284774.9999,1
540575.0009,294674.9999,1
540575.0009,298124.9999,1
540625.0009,248374.9999,1
540625.0009,262274.9999,1
540625.0009,284774.9999,1
540625.0009,297224.9999,1
540675.0009,242274.9999,1
540675.0009,242824.9999,1
540675.0009,248474.9999,1
540675.0009,255124.9999,1
540675.0009,255724.9999,1
540675.0009,255774.9999,1
540675.0009,262224.9999,1
540675.0009,273424.9999,1
540675.0009,290324.9999,1
540675.0009,297574.9999,1
540725.0009,248574.9999,1
540725.0009,255674.9999,1
540725.0009,262024.9999,1
540725.0009,262124.9999,1
540725.0009,270474.9999,1
540725.0009,271924.9999,1
540725.0009,284674.9999,1
540775.0009,248624.9999,1
540775.0009,269474.9999,1
540775.0009,272274.9999,1
540775.0009,275424.9999,1
540775.0009,311624.9999,1
540825.0009,242874.9999,1
540825.0009,248674.9999,1
540825.0009,263974.9999,1
540825.0009,269924.9999,1
540825.0009,291124.9999,1
540825.0009,297724.9999,1
540825.0009,304224.9999,1
540825.0009,308674.9999,1
540825.0009,310274.9999,1
540875.0009,248724.9999,1
540875.0009,248774.9999,1
540875.0009,248824.9999,1
540875.0009,255874.9999,1
540875.0009,259424.9999,1
540875.0009,262024.9999,1
540875.0009,272824.9999,1
540875.0009,275524.9999,1
540875.0009,284574.9999,1
540875.0009,291124.9999,1
540875.0009,297324.9999,1
540875.0009,298324.9999,1
540875.0009,309874.9999,1
540925.0009,242974.9999,1
540925.0009,248824.9999,1
540925.0009,248924.9999,1
540925.0009,252274.9999,1
540925.0009,261974.9999,1
540975.0009,242974.9999,1
540975.0009,261874.9999,1
540975.0009,261974.9999,1
540975.0009,290824.9999,1
540975.0009,297524.9999,1
541025.0009,248274.9999,1
541025.0009,259374.9999,1
541025.0009,261874.9999,1
541025.0009,261924.9999,1
541025.0009,264274.9999,1
541025.0009,291174.9999,1
541025.0009,296624.9999,1
541025.0009,297624.9999,1
541075.0009,258924.9999,1
541075.0009,259374.9999,1
541075.0009,264274.9999,1
541075.0009,269324.9999,1
541075.0009,291224.9999,1
541075.0009,298524.9999,1
541125.0009,255324.9999,1
541125.0009,259524.9999,1
541125.0009,264174.9999,1
541125.0009,284374.9999,1
541125.0009,291024.9999,1
541125.0009,296124.9999,1
541125.0009,297824.9999,1
541175.0009,261674.9999,1
541175.0009,264124.9999,1
541175.0009,264174.9999,1
541175.0009,284374.9999,1
541225.0009,243124.9999,1
541225.0009,249474.9999,1
541225.0009,259424.9999,1
541225.0009,261574.9999,1
541225.0009,291874.9999,1
541225.0009,291974.9999,1
541225.0009,297374.9999,1
541275.0009,238874.9999,1
541275.0009,243174.9999,1
541275.0009,291524.9999,1
541275.0009,291574.9999,1
541275.0009,291624.9999,1
541275.0009,292174.9999,1
541275.0009,292224.9999,1
541275.0009,292824.9999,1
541275.0009,292924.9999,1
541325.0009,243174.9999,1
541325.0009,255624.9999,1
541325.0009,261124.9999,1
541325.0009,261674.9999,1
541325.0009,277324.9999,1
541325.0009,293074.9999,1
541325.0009,293224.9999,1
541325.0009,293824.9999,1
541325.0009,298024.9999,1
541325.0009,304824.9999,1
541375.0009,251224.9999,1
541375.0009,261174.9999,1
541375.0009,261424.9999,1
541375.0009,291474.9999,1
541375.0009,293774.9999,1
541375.0009,298024.9999,1
541425.0009,261074.9999,1
541425.0009,291574.9999,1
541425.0009,296924.9999,1
541425.0009,310224.9999,1
541475.0009,251124.9999,1
541475.0009,259424.9999,1
541475.0009,261224.9999,1
541475.0009,283974.9999,1
541475.0009,291574.9999,1
541475.0009,293724.9999,1
541475.0009,297574.9999,1
541475.0009,307824.9999,1
541525.0009,259474.9999,1
541525.0009,261124.9999,1
541525.0009,261174.9999,1
541525.0009,268624.9999,1
541525.0009,286574.9999,1
541525.0009,295474.9999,1
541525.0009,295624.9999,1
541525.0009,296924.9999,1
541525.0009,297424.9999,1
541575.0009,261074.9999,1
541575.0009,268724.9999,1
541575.0009,275774.9999,1
541575.0009,277724.9999,1
541575.0009,291874.9999,1
541575.0009,294074.9999,1
541575.0009,295924.9999,1
541575.0009,296474.9999,1
541575.0009,297324.9999,1
541575.0009,297374.9999,1
541625.0009,275774.9999,1
541625.0009,292024.9999,1
541625.0009,295174.9999,1
541625.0009,295274.9999,1
541625.0009,296174.9999,1
541625.0009,296324.9999,1
541625.0009,296474.9999,1
541625.0009,298074.9999,1
541675.0009,261224.9999,1
541675.0009,294524.9999,1
541675.0009,294624.9999,1
541675.0009,294974.9999,1
541675.0009,295974.9999,1
541675.0009,296024.9999,1
541675.0009,296374.9999,1
541675.0009,296524.9999,1
541675.0009,296974.9999,1
541725.0009,251074.9999,1
541725.0009,256324.9999,1
541725.0009,260924.9999,1
541725.0009,261224.9999,1
541725.0009,292224.9999,1
541725.0009,296874.9999,1
541725.0009,307924.9999,1
541775.0009,256274.9999,1
541775.0009,256324.9999,1
541775.0009,256374.9999,1
541775.0009,259424.9999,1
541775.0009,292224.9999,1
541775.0009,292374.9999,1
541775.0009,295624.9999,1
